,Time,User,Tweet
606,2022-11-24 06:15:31+00:00,smatoff,"#Lumaxtech strict entry at levels.
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Breakout #multibagger #Technofunda 
my GURUs 🙏@PuneetSa11 @VVVStockAnalyst @Accuracy_Invst @swing_ka_sultan @eyesofmaya 
For Defination of GuRu view my tweets https://t.co/A2rzsvQOns"
607,2022-11-24 06:06:42+00:00,Mar38124076,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
608,2022-11-24 04:23:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/iqvDO9Rcxz
609,2022-11-24 04:00:51+00:00,CristinaDaris,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
610,2022-11-24 03:53:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/XQRZBvtC1J
611,2022-11-24 03:22:17+00:00,VertexCapital,"How this mkt rally may play out...geo-pol risk aside...bullish on slowing Fed rises, sideways thru #PCE &amp; #ISM figures nxt week, then sell-off into &amp; after #FOMC meeting Dec. 13th confirming 2-3 more rises in 2023. #SPX500 #DJIA #QQQ    https://t.co/tXNyOLLPF2 via @WSJ"
612,2022-11-24 03:17:29+00:00,toomuchALPHA,"LONG 4042s - for the meltup 🤪🏴‍☠️²³
#ES_F #NQ_F #SPY #QQQ https://t.co/C5naCl2bVH"
613,2022-11-24 03:12:32+00:00,toomuchALPHA,"I am LONG at 4042s for the sport of it! 🤪😅🤌🏴‍☠️²³

#ES_F #NQ_F #QQQ #NQ_F https://t.co/EPDmDeP8Vd"
614,2022-11-24 02:53:53+00:00,kumasenpai1,"米国株市場は上昇。
年始の最高値圏から
SP500 #VOO　-15.80％（前日比+0.63％）
ナスダック100 #QQQ　-28.10％（+1％）
ダウ #DIA　-6.49％（+0.29％）
全世界 #VT　-17.20％（+0.77％）

3指数ともに上昇。
vixも20台とだいぶ下がってきてます。

Ｗ杯で寝不足が続きますね。 https://t.co/keOvYZT5KN"
615,2022-11-24 02:52:39+00:00,CoreyxTrades,"Probably no charts till the weekend! Happy thanksgiving traders 🦃🍁

#stock #stockmarket #trading #tradingview #spy #qqq #spx"
616,2022-11-24 02:39:55+00:00,MarthaF73881904,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
617,2022-11-24 01:56:53+00:00,bivens_lance,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
618,2022-11-24 01:56:32+00:00,TTOiltrading,"Trade Plan 24/11/2022: JAN $Brent/ JAN $WTI

1. Short&lt; 8640/7890, Target 8330/7580

2. Above 8690/7940, we test 8860/8100

3. Now 8520/7780

4. Like and RT

#Brent #WTI #CL_F #Oil #OOTT #oilandgas #SPY #QQQ $ES_F $ES $SPX $SPY $QQQ $CL_F #原油"
619,2022-11-24 01:42:50+00:00,AlisaStrategy,"#TRMX    #QQQ

Proyección alcista a los $315.36 usd

Soporte activo $280.55 usd https://t.co/MhthTcikMF"
620,2022-11-24 01:39:05+00:00,Reardon_43,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
621,2022-11-24 01:30:22+00:00,topstonks,"$QQQ one of the most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrsfVGH#qqq    #wallstreetbets  #trading https://t.co/vuCJ1uor36"
622,2022-11-24 01:15:04+00:00,criptosurfing,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
623,2022-11-24 01:09:52+00:00,topstonks,"$QQQ seeing sustained chatter on wallstreetbets over the last few daysVia https://t.co/DCtZrrXMsz#qqq    #wallstreetbets  #daytrading https://t.co/sCNjZwIZKA"
624,2022-11-24 00:55:35+00:00,JoePC1,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
625,2022-11-24 00:15:27+00:00,real_moneytags,"#QQQ #EODSWING 
QQQ 288P 12.01 expiry"
626,2022-11-24 00:11:31+00:00,topstonks,"$QQQ seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DCtZrrXMsz#qqq    #wallstreetbets  #investing https://t.co/1IL0aLc8Kn"
627,2022-11-23 23:38:54+00:00,Rorro_SJ,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
628,2022-11-23 23:22:44+00:00,toyokotoshi,"HEAT MAP-US major Index / Stocks (2022.11.23) 

https://t.co/wkb8iQUw1j 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ #アメリカ株  #VTI #VOO #QQQ #VT #GOOGL #APPL #高配当 #ETF #投資初心者 #投資家と繋がりたい  #投資家さんとつながりたい #投資初心者と繋がりたい https://t.co/1Cw2QZMx6t"
629,2022-11-23 23:21:13+00:00,Michael81491472,"#테슬라,#애플 ,#QQQ,#SPY 등. 국내, #해외주식담보대출 신규 최저5.8~6.9% LTV45%-65%까지 하나증권 문의 010-8149-1472"
630,2022-11-23 23:13:35+00:00,AlexMontoto,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
631,2022-11-23 23:07:46+00:00,neri_cardenas,"RT @JosephJames07: Trends love to use channels, and when the market’s bullish, I love trapping sellers just below the moving-average so I c…"
632,2022-11-23 23:01:58+00:00,KabunoUridoki,"既に２回200SMAで反落しているので、前回反落時よりも200SMAをブレイクする確率は上がっています。
ショート狙いは慎重に、打診から進めていった方がいいと思います。 
#NASDAQ #NDX #QQQ #レバナス https://t.co/sKrGM1zgOW https://t.co/1HVBpVizho"
633,2022-11-23 23:01:24+00:00,JosephJames07,"Trends love to use channels, and when the market’s bullish, I love trapping sellers just below the moving-average so I can buy into their stops!

#DayTrading #FuturesTrading #TechnicalAnalysis #PriceAction #Emini #Nasdaq #SPY #QQQ #CrudeOil #DreamJob #SchoolOfTrade https://t.co/85LRH6iMFg"
634,2022-11-23 22:51:34+00:00,_Trade_Nation,Able to catch some #qqq $qqq and also got stopped out on one. https://t.co/3SP8MR9G7M
635,2022-11-23 22:41:02+00:00,MoniesBeer,Bullish close with the market today. Friday should be fun! Traditionally the Friday after Thanksgiving has been bullish #Spy #QQQ
636,2022-11-23 22:24:44+00:00,RiquelmeRobert,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
637,2022-11-23 22:09:32+00:00,Julioapm,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá ha…
638,2022-11-23 22:05:50+00:00,beaker192,Daily chart bullish swing flagged for $QQQ on 11-23-2022 calculated after market close with unusual options flow. #bullishswing #QQQ #unusualoptionsflow #stockmarket #stocks #investing #trading https://t.co/Qplp9K74T8
639,2022-11-23 21:59:26+00:00,Fitzstock2004,"$spy $spx $es_f $comp $qqq $nq_f #spx #spy #es_f #comp #qqq #nq_f #stocks 
 -Daily chart close with notes 11/23/22 https://t.co/7Hr4X7q7gi"
640,2022-11-23 21:58:04+00:00,DanielMuvdiYT,"Recordatorio: El mercado mañana 24 de Noviembre estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá hasta la 1PM EST

#Trading #Quantfury #Acciones #StockMarkets  #QQQ #SPY"
641,2022-11-23 21:57:11+00:00,bit_croin,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre el mercado estará Cerrado por el dia de accion de gracias y el VIernes 2…
642,2022-11-23 21:56:19+00:00,JujitoAvB,RT @DanielMuvdiYT: Recordatorio: El mercado mañana 24 de Noviembre el mercado estará Cerrado por el dia de accion de gracias y el VIernes 2…
643,2022-11-23 21:55:59+00:00,DanielMuvdiYT,"Recordatorio: El mercado mañana 24 de Noviembre el mercado estará Cerrado por el dia de accion de gracias y el VIernes 25 abrirá hasta la 1PM EST

#Trading #Quantfury #Acciones #StockMarkets  #QQQ #SPY"
644,2022-11-23 21:53:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/kqxedPhoaY
645,2022-11-23 21:47:55+00:00,CQGInc,"Today’s, 10 top/bottom percent net change performers in the #NASDAQ100 Index #Stocks #QQQ #NQ_F #NDX #NASDAQ $QQQ $TSLA $ADSK https://t.co/YcCGTmSds8"
646,2022-11-23 21:45:20+00:00,KabunoUridoki,"#NASDAQ 
シナリオに変化はありません。
🟢200SMA
🟣H&amp;S（逆三尊）
下降トレンドラインと200SMAが近く、この辺りが抵抗線になると思います。

🟩🟥この逆三尊による目標到達価格

#NDX #QQQ #レバナス $NDX $QQQ #マザーズ https://t.co/XcI7WETvuj https://t.co/VvQI7SpS2V"
647,2022-11-23 21:39:21+00:00,PacoG2021,RT @hello_doug: They’ll probably run the market to the trend line by Wednesday before Powells speech. #spy #spx #qqq
648,2022-11-23 21:37:58+00:00,hello_doug,They’ll probably run the market to the trend line by Wednesday before Powells speech. #spy #spx #qqq
649,2022-11-23 21:31:40+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/i7edC0QLbj
650,2022-11-23 21:29:32+00:00,topstonks,"$QQQ seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DCtZrsfVGH#qqq    #wallstreetbets  #trading https://t.co/ztNoVCFs5U"
651,2022-11-23 21:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/RryGHMQjjA
652,2022-11-23 21:18:45+00:00,PaulAsmar5,"ES SPY PM 11/23/22. Fed minutes release Bulls to the upside. Happy Thank... https://t.co/HZopTN1QIS via @YouTube

Remember stuff your faces tomorrow!! The one day pigs get rewarded! https://t.co/uxkBQYw5If #ES_F #SPY #QQQ #NQ #RTY #IWM #windotrader #futures #options #stocks"
653,2022-11-23 21:01:03+00:00,kedoulianghua,"Day_Trade_Signal
Long-short signal for 2022-11-24 is:+4
The number means signal strength,which start from 0 to +10.
+ stand for long; - stand for short
Only applicable for QQQ,TQQQ,SQQQ,NQ,MNQ,etc
#QQQ #DayTrading"
654,2022-11-23 20:58:28+00:00,HectorOrtizPer4,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
655,2022-11-23 20:57:41+00:00,bigmandaaa,V字回復しましたが円高も作用してヨコヨコ。12月ラリーはあるのか？気を揉みます　#米国株　#ナスダック　#ダウ　#SP500　#QQQ　#レバナス https://t.co/oFo9QC4uY5
656,2022-11-23 20:46:05+00:00,ElliottForecast,$QQQ Shows Bearish Sequence from 2021 Peak https://t.co/BIqsF3cbLu  #Elliottwave #QQQ #Nasadq #ES_F #Indices #Trading https://t.co/AyEvAUWdxy
657,2022-11-23 19:45:09+00:00,GRECGustavo,"Parece plano en el #Nasdaq, veamos. $NQ #QQQ https://t.co/REixMcd14o"
658,2022-11-23 19:30:11+00:00,hello_doug,I don’t understand the rational to keep buying. This just seems crazy to be buying here. #spy #spx #qqq
659,2022-11-23 19:28:31+00:00,LFDY88,"$AMC ​DONT STOP BELIEVING 🎶 
HODL on to this feeling Jerome 🖕🏽🤣 #Gamestop $GME 
💎 #APE $APE 💎 
#QQQ ​#DOWJONES ​#Hycroft #Mining #Bitcoin ​​#Deadpool #lol #funny #memes #dankmemes #savagememes  #JeromePowell #comedy #Marvel on #DeezNutz 

Won't you look at the #time ⌚ #FOMC https://t.co/NIKEt5vCXN"
660,2022-11-23 19:12:37+00:00,Diego_Azo,#QQQ #WallStreet #SP500 rises!!! #BTC https://t.co/SPYxYaxBGq
661,2022-11-23 19:11:14+00:00,0nlyriisk,"Here's how the 🤖 traded today 💵

Execution &amp; Risk Management is Everything

#QQQ #SPY $QQQ $SPY $ES_F $NQ_F #DayTrading https://t.co/KC5IYrJpYI"
662,2022-11-23 19:09:18+00:00,OptionsDecipher,"#SPX #ES_F #SPY #QQQ 
UP MASSIVE 🤑💰🔐 https://t.co/s6FHZdiaq5 https://t.co/mVwPXvCTXk"
663,2022-11-23 19:04:13+00:00,DiamondDealerD,Holy shit ! Would ya look at that ! #Spy #QQQ glad I closed out those trades ! They just had a meeting with Jesus ! #Options
664,2022-11-23 18:55:26+00:00,sobadubdub,"New record . 
New strategy.
New system. 
New McLaren ⌛️ 
#spx #spy #sqqq #qqq #dji #amc #amd #hkd https://t.co/Tmhn26D692"
665,2022-11-23 18:53:08+00:00,RoyalTradingA,RT @__ShoNuff_: Keep it simple. $DIS 98c .31 -&gt; .91 (High of 1.08). Knowing how to read price action is key. It takes time behind the scree…
666,2022-11-23 18:52:47+00:00,__ShoNuff_,Keep it simple. $DIS 98c .31 -&gt; .91 (High of 1.08). Knowing how to read price action is key. It takes time behind the screen and lessons learned. #SPY #QQQ #Stocks @RoyalTradingA https://t.co/YsExLi2dS1
667,2022-11-23 18:48:06+00:00,raai_wie_is,"RT @JC_Investment: SPX longterm outlook for the next 4~5 years.

Thank me later.

#SPY #QQQ #DIA #IWM #BTC https://t.co/F19ujsaryJ"
668,2022-11-23 18:45:05+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📈 Over 60% of InsiderFinance indicators predict bull trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/uHiDqwFHt1"
669,2022-11-23 18:38:19+00:00,460Corp,"We are short $BA at $178.  Volume dropping every day. Super bloated at these levels.
#trading #stocks #stockmarket #recession #recession2023 #inflation #bearmarket #stockmarketcrash #tradingtips #amc #aapl #crypto #tsla #qqq #options #optiontrading"
670,2022-11-23 18:34:56+00:00,460Corp,"Shorting and buying PUTS in the bloated #retail #stocks like $BBY. Typical pre-holiday pump.

#trading #stocks #stockmarket #recession #inflation #bearmarket #options #stockmarketcrash #amc #aapl #tsla #wallstreetbets #qqq #spx500 #stockstowatch #tradingtips"
671,2022-11-23 18:15:10+00:00,mista82u,"$SPY  🧐👀👣👙

#OptionsTrading #stocks #stockmarkets #optiontrading 
#SPY #QQQ #TSLA #MSFT #AAPL #AMZN https://t.co/px3nJBkZcK"
672,2022-11-23 18:14:07+00:00,paydaystocks,"Learn how to establish a simple, consistent trading plan to help you achieve astronomical growth - Join the Live Trade Calls with Ryan Jones. https://t.co/z4Jv7LofeM https://t.co/TmJKXX50ND #SPY #QQQ #IWM $EVLV $OHAAW $CIIGW"
673,2022-11-23 18:03:50+00:00,DiamondDealerD,Can’t go broke taking profits #Options #QQQ
674,2022-11-23 17:37:23+00:00,_cryptoK_,Short WMT! Strike 130 for Jan 2023 #spy #qqq #wmt
675,2022-11-23 17:31:49+00:00,jerkyray,"Check out my #QQQ analysis on @TradingView: https://t.co/PME7HEIylE 
this is the trade i took yesterday with @Bull_B3ar  system .no much trades on m5 but when caught oh my atleast i get 1-3 4r trades in a week.risk 0.5 percent to get 2 percent and risk 1 percent to get 4"
676,2022-11-23 17:04:17+00:00,RogueTrader97,"The overnight effect is even more apparent in tech. Holding QQQ only for the overnight session results in an outperformance to a large magnitude. 

#QQQ #buildinpublic https://t.co/eEXB44aE0k"
677,2022-11-23 16:59:09+00:00,OutsideInTrader,"Flat here

#Futures #daytrade #ES_F #TradingView #trading #QQQ https://t.co/X3zPBe8LSj"
678,2022-11-23 16:54:40+00:00,TradingDiluxxx,"RT @cfromhertz: $NQ #NQ NDX futures 

price hit top of 1hr Value Area resistance

cc $QQQ #QQQ https://t.co/a0W976YPyN"
679,2022-11-23 16:53:17+00:00,cfromhertz,"$NQ #NQ NDX futures 

price hit top of 1hr Value Area resistance

cc $QQQ #QQQ https://t.co/a0W976YPyN"
680,2022-11-23 16:53:14+00:00,jdaoulatli,RT @Ja______Ma: #SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/GhR6oKkp8r
681,2022-11-23 16:52:17+00:00,jdaoulatli,RT @Ja______Ma: #SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/w8rxtWIVvo
682,2022-11-23 16:48:16+00:00,goytom_trhas,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
683,2022-11-23 16:46:35+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
684,2022-11-23 16:45:06+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📉 Over 60% of InsiderFinance indicators predict bear trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9jvh1

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/FmqNo3UOpN"
685,2022-11-23 16:42:00+00:00,OptionsDecipher,#ES_F #NQ_F #SPY #QQQ #SPX👇 https://t.co/WlsVdEtBOH https://t.co/gGcbyQj9xd
686,2022-11-23 16:27:49+00:00,RyanWright84,"RT @toomuchALPHA: 4025 to 4075  MAJOR LEVEL

USSR comeback tracers main 4032 to 200 day sma major level buyers need to close above ! I thin…"
687,2022-11-23 16:25:06+00:00,Moshkelgosha_M,"#QQQ call 287 November 25th, has Moved +35-40% after signal https://t.co/3WWIWsg7JT"
688,2022-11-23 16:21:58+00:00,ColumnEMgt,"RT @ColumnEAdvisors: CEA's latest updated of the #3L's is now posted
https://t.co/sBVegHCBTG
#Equities #SPX500 #QQQ #updates 
@OpenExchange…"
689,2022-11-23 16:20:43+00:00,ColumnEAdvisors,"CEA's latest updated of the #3L's is now posted
https://t.co/sBVegHCBTG
#Equities #SPX500 #QQQ #updates 
@OpenExchangeTV @nucleus195 @londondux @ColumnEMgt"
690,2022-11-23 16:20:14+00:00,toomuchALPHA,"4025 to 4075  MAJOR LEVEL

USSR comeback tracers main 4032 to 200 day sma major level buyers need to close above ! I think they can pull it off on weak volume melting up.

#ES_F #NQ_F #SPY #QQQ 
@Wolfsbanecoins 
@bnluvwitbonbon 
@B_SandhuLondon 
@scottshanndog 
@Bonks_n_Stonks https://t.co/kKPegvUSGC"
691,2022-11-23 16:11:10+00:00,lovehawties,"RT @Unbearabull2: $AMC $APE $GME 

bull flag #QQQ
https://t.co/yPKdYaP0uc

🚀🚀🚀"
692,2022-11-23 16:10:33+00:00,Unbearabull2,"$AMC $APE $GME 

bull flag #QQQ
https://t.co/yPKdYaP0uc

🚀🚀🚀"
693,2022-11-23 15:49:05+00:00,evy3511,"RT @Jake__Wujastyk: $QQQ #QQQ Bull pennant breakout today. 

Targeting $292.25-$293.25 above. https://t.co/sF6evqSBZp"
694,2022-11-23 15:48:57+00:00,cobe_yuka,"風さんじゃなくても別のQQQさんが日の丸ふってくれてるだけでうれし〜❤️‍🔥❤️‍🔥❤️‍🔥
#藤井風 #fujiikaze #grace  #QQQ 
#FIFAWorldCup  #Qatar2022 https://t.co/5XU8WfL0gV"
695,2022-11-23 15:45:06+00:00,Unbearabull2,"$AMC $APE $GME

https://t.co/exccGTWtSl

(a) wins 🤭 tech rally🦃

ripping🐥

(d) 🙀🚀can also win 

#IXIC #QQQ #AMC #APE #GME #AMCtothemoon"
696,2022-11-23 15:23:48+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/h8Na1PIj0f
697,2022-11-23 15:22:56+00:00,JGInvestments1,"RT @robisbitts: DOW #DIA

VERSUS 

NASDAQ #QQQ

My latest strategy article for #SeekingAlpha on why this battle has to be on investors' rad…"
